Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d03a71ad-419a-4749-a0cc-a86a4e049506	Detection		NeuN: Ignore*	Root object (Image)	Polygon	941.29	703.04	3883.9019	344.4118	5943.2549	210.9935	0.6102	20.7201
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e8e70b4f-9964-44ab-9c19-c93590740adb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	559.07	885.13	1816.0212	438.8085	2173.7659	196.0105	0.6083	21.4789
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	dda14c00-3dc1-476c-bc0b-51281fc88194	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	746.49	366.55	8958.6445	390.2	7991.9111	207.9953	0.6682	19.8165
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a81deb9a-31d5-4b28-bd3a-781d696f0b26	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	955.12	805.62	6374.54	498.2	7623.7402	207.2444	0.5957	20.1756
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	524b0fad-d244-4f40-93f9-6f5a88501e4c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	886.14	490.64	4038.6169	258.3617	3942.8723	206.8678	0.4881	24.8324
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	839ef7ed-a0e0-4e9a-aa60-8a81ff0ac2cb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	640.97	730.89	1932.7255	231.1569	4065.8235	206.2392	0.6258	19.3379
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	c1378894-f4fb-46f6-86ba-1e33d26d0640	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	730.82	603.36	5691.1113	311.6444	2713.1111	204.1108	0.6854	19.4753
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0ca35c59-1bc5-4278-a5ae-5a7f755736a1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	768.59	575.82	2142.0908	282.9773	5896.0684	203.2719	0.5315	25.226
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1f6108e3-6270-4ebc-82cc-7d50372dcb33	Detection		NeuN: Ignore*	Root object (Image)	Polygon	854.01	604.83	3902.3333	345.8125	6014.646	202.4762	0.7103	20.6156
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1a5b65b1-f9bc-429d-a037-e283564ff07e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	956.93	621.11	6227.1401	327.58	4978.7998	202.2453	0.4772	27.411
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0da9f9d3-905b-40ca-a36c-bcf557a5640c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	353	471.33	1869	379.4546	4826.25	196.4877	0.6834	18.2937
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	c1f7b4b4-f1d3-4a88-86af-c853371dce3f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	844.26	511.37	1727.8541	311.3333	4879.271	200.4945	0.6704	17.5912
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b51fdd37-5840-47e2-b509-0ff844390eac	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	944.73	902.74	7682.2915	312.0208	6932	199.502	0.6334	18.4068
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1f989a93-0dfa-42a8-8c40-c5bc2f7f041b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	503.14	966.59	4370.915	1070.3829	3965.532	195.8959	0.5861	21.1915
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f21d5d0d-c7f9-4ff5-9f67-aca98fa9fef7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	541.19	578.69	2383.3479	273.4565	2754.3914	195.5051	0.6358	18.4567
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ed3af46f-e566-45ca-93c1-ce4f436afd33	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	806.98	460.86	5727.875	342.8542	5612.271	196.3744	0.6133	19.81
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8068229f-69b4-4024-97b9-7dc6c9df967f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	589.65	892.23	2112.0212	277.617	5540.2129	192.7232	0.658	19.8133
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	355c3232-b760-4a4c-aa53-1f3b78ac40df	Detection		NeuN: Ignore*	Root object (Image)	Polygon	697.8	649.81	3129.0667	277.9333	2071.0667	189.0037	0.7039	17.5867
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	47260396-2fb2-4b5d-a73d-20964fb22492	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	803.29	783.81	6135.8374	367.6744	6323.186	186.248	0.6245	20.5909
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	50c9608d-d92b-4976-8c9c-4f702a208f0f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	798.86	569.13	5216.5479	271.0238	4108.3809	184.9962	0.4878	22.4798
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	215dcbba-8ea9-445c-866e-799c9bb606db	Detection		NeuN: Ignore*	Root object (Image)	Polygon	747.56	650.36	2533.1904	471.1905	4260.2144	182.6166	0.6449	18.2844
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	6e03be4e-2247-4ddd-9f5e-e8d4781c09e6	Detection		NeuN: Ignore*	Root object (Image)	Polygon	868.83	863.36	2555.1592	265.8182	6254.9771	181.5022	0.5302	23.4324
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	168185ba-4de5-4090-9260-19d20a9dda45	Detection		NeuN: Ignore*	Root object (Image)	Polygon	991.67	916.89	2233.425	325.725	4236.2251	179.2512	0.6307	20.1127
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a0d43677-c9ec-4d5e-b8c2-6a87813a5e08	Detection		NeuN: Ignore*	Root object (Image)	Polygon	530.85	473.44	3056.0249	355.75	5641.0752	179.2583	0.5787	21.0093
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	bf799ce5-da6f-4864-985f-b008d04726db	Detection		NeuN: Ignore*	Root object (Image)	Polygon	476.92	366.69	2856	488.2433	4801.2432	177.6288	0.6871	17.7369
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9bda1933-42df-4e4f-9c22-e2d2d775fd7d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	763.08	607	2407.1843	255.2105	3061.6316	175.4863	0.6198	18.131
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	cf101139-e024-477d-a974-4e43a28e6d95	Detection		NeuN: Ignore*	Root object (Image)	Polygon	348.81	709.23	2528.7437	249.4872	3745.6924	175.201	0.692	19.1651
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ec4fdb54-be9b-4d36-8271-e0eea664a514	Detection		NeuN: Ignore*	Root object (Image)	Polygon	452.29	487.67	2948.4358	388.4872	4550.1538	174.9857	0.6562	19.0616
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2441055e-a3c1-4e5a-aead-31e7b6f9d3aa	Detection		NeuN: Ignore*	Root object (Image)	Polygon	848.31	703.39	3737.4736	258.3158	6510.1055	174.6139	0.6769	18.9287
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	bd52fdb8-8aa0-4295-af21-351e1d6f9588	Detection		NeuN: Ignore*	Root object (Image)	Polygon	465.26	330.48	3672.5715	509.3333	5336.2144	172.377	0.5891	19.3509
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	dc859d32-d4d9-4392-bb33-58ea8c4d06f4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	836.32	499.1	2717.8975	443.4872	6001.769	166.0206	0.6607	17.6407
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	272f2cee-1d18-4384-a543-3d690ca80277	Detection		NeuN: Ignore*	Root object (Image)	Polygon	540.16	659.89	1586.2162	244.1622	4025.6487	165.3712	0.6956	18.1785
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	75030f5a-761a-4fb3-996f-24dffe741aed	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	918.35	567.56	7298.2368	352.3158	6758.1055	164.2489	0.5288	19.7307
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1cb20ec9-843e-497f-8e7e-8cf83c74a319	Detection		NeuN: Ignore*	Root object (Image)	Polygon	735.73	352.51	2003.7297	446.1081	2423.1621	159.8296	0.5668	19.9611
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	15a08eb8-75fc-4394-b1f8-0d1a28a73fc4	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	819.47	588.06	4281.9722	506.25	5191.6943	163.1332	0.641	19.2954
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	77fb87e4-70de-418e-94c1-714f2403ad7b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	868.3	596.48	2192.3823	316.3529	7655.9707	156.7319	0.6759	18.1159
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	7ed13f28-45ee-4175-8fdb-8dcaa5733623	Detection		NeuN: Ignore*	Root object (Image)	Polygon	464.27	899.91	3083.0571	401.7714	3206.8857	155.6254	0.5977	18.6091
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5776aeb2-86f7-42c0-9cfd-2b4dea0bc9de	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	949.13	918.8	5943.9712	301.0571	7416.4287	154.3728	0.6534	18.5003
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	6484430b-c36d-42f9-9f5e-d27468f9aebe	Detection		NeuN: Ignore*	Root object (Image)	Polygon	852.3	1004.7	2404.1177	315.9118	4008.8235	153.8682	0.5821	19.61
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	123cfcf3-018c-4727-a635-2b977d616474	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	856.59	756.43	5998.6362	302.0303	4819	150.3692	0.4706	22.0538
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1efad951-0496-4943-9571-c06fbf099f12	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	808.47	581.25	13998.2002	427.5428	8301.3711	149.1146	0.6338	18.1284
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e53bebfd-aed6-4464-8e1f-200e77e545be	Detection		NeuN: Ignore*	Root object (Image)	Polygon	370.7	751.52	1887.3125	332.1562	3356.6562	148.8647	0.5779	18.8481
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b8d9ffb3-1ff6-48f6-8bdb-5d3730d40d49	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	569.5	866.71	5052.3638	280.4849	3419.5454	140.6242	0.5724	18.6026
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e61d6811-a3c7-4670-9fbb-e44a7fb7199a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	422.14	660.93	3233.9092	257.8182	4274.9092	138.2404	0.4614	21.8694
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0ccac057-851e-463e-a764-8cfe3a3bcc8f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	918.85	954.94	4383.2002	358.2	9051.1338	133.7568	0.4749	19.4688
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	4f91f62d-2b70-4df7-8b6d-fbf8f496351d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	861.09	1023.9	2837.3928	353.6071	4536.5	131.7492	0.7161	14.9846
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	65a82154-c066-45e7-9d78-0d1e7e714687	Detection		NeuN: Ignore*	Root object (Image)	Polygon	738.02	765.9	1837.069	270.2414	2081.9312	131.2405	0.7204	14.6126
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d702bd82-468b-4f38-a2c4-9885ace5027b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	477.06	825.34	3414.2415	326.0345	2896.5173	128.7436	0.7194	13.9105
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d53fac5e-abdd-4147-9a1f-f1d5c08d0410	Detection		NeuN: Ignore*	Root object (Image)	Polygon	565.18	697.26	1629.4814	225.4815	2463.6667	126.9908	0.6404	16.1797
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	667909f0-6cf7-4f45-9a96-6173e8b3288b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	829.15	746.18	2492.1853	260.9259	4399.4072	125.3717	0.6191	16.6236
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	95339a36-a8b6-4534-8f29-b8bfabc6a463	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	620.32	874.71	4821.6206	300.6897	3904.2759	124.1125	0.6693	14.5908
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a81c0a31-8d93-4071-b732-dcc907c09a43	Detection		NeuN: Ignore*	Root object (Image)	Polygon	863.01	622.63	2475.2144	358.2143	4122.8569	120.9951	0.6526	14.3751
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1c95a435-e5db-4870-b943-59ef45d670ea	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	486.9	373	4094.9312	323.5172	2989.7585	120.8708	0.6132	15.5668
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	cf89fdb4-9d9f-4694-8f0a-3170f948e2dc	Detection		NeuN: Ignore*	Root object (Image)	Polygon	651.71	699.59	2525.3601	251	2551.96	119.628	0.6538	14.2941
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	86253420-6b03-4634-91ad-deade96cf4e2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	864.5	966.17	5016.5186	318.7037	6113.9629	116.3735	0.5549	17.7353
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	99d6df39-894e-441a-b1fe-48f37e4b5320	Detection		NeuN: Ignore*	Root object (Image)	Polygon	891.24	514.79	2203.8518	303.5926	4780.4814	114.1191	0.5651	16.3116
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9482839f-5db8-42a0-9e45-b6c7000afdf8	Detection		Ignore*	Root object (Image)	Polygon	586.72	1103.9	1384.1666	286.7083	754.5	108.3721	0.7429	13.2007
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b750d6a1-42f3-4369-9cf8-c4b9c09e9e27	Detection		NeuN: Ignore*	Root object (Image)	Polygon	930.92	572.7	2826.3044	304.6522	4370.2173	104.249	0.6088	15.4412
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	591a1fbb-62e3-4bd3-b7cd-34ab642857a0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	563.63	666.36	1156.1364	223.6818	1992.1364	104.37	0.6403	15.4968
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1525343e-8433-4115-9fc6-bcdd31efa390	Detection		NeuN: Ignore*	Root object (Image)	Polygon	352.51	532.87	2327.8635	276.4091	4360	100.3602	0.4448	21.2691
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	76cef453-8116-4c6c-91f2-7e0ecd41c079	Detection		NeuN: Ignore*	Root object (Image)	Polygon	610.79	641.93	1970.5454	212.2273	2495	97.3696	0.6533	13.3435
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	903093d9-f70c-4b16-a9f3-30dd7ccec0d0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	455.28	974.28	2380	318.9167	3209.4167	93.8855	0.6229	14.0078
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	7f7facc8-25b8-4a55-b5ee-73d65d39dd80	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	865.51	501.02	5925.9414	310.2353	6912.8237	90.8821	0.6302	14.7082
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d37ea12a-d350-4526-9604-06e9eb7c845f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	520.04	321.52	1484.1666	314.3889	2842.8333	87.2486	0.6698	13.6477
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a39df84d-01d5-43f3-8664-8f244335f107	Detection		NeuN: Ignore*	Root object (Image)	Polygon	446.97	507.22	1237.3334	275.3333	5174.8887	80.3577	0.6711	13.1978
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e97114f2-3a33-4e80-87d9-dcb2b35fc59d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	538.04	680.76	2800.3572	266.5714	2006.9286	75.754	0.6731	11.8021
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f069daa9-b7a5-439a-b7da-8c92029393eb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	396.88	475.77	1139.1177	250.4118	4893.647	74.8719	0.6472	12.6198
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	30229cb0-ee74-43e8-b814-a0b7e02d3b04	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	733.38	537.37	5150	334	3881.5	70.4981	0.6746	11.4312
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	76fccf7c-068e-412d-9ceb-f59ff356fb3d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	399.42	915.68	3105.25	417.375	3642.75	28.7061	0.2	17.0561
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	53875e14-cdff-4968-8cb5-f87dce416397	Detection		NeuN: Ignore*	Root object (Image)	Polygon	360.24	878.55	1686.7778	216.3333	2922.4443	50.2652	0.6895	9.6589
